,iid,id,wave,partner,pid,match,int_corr,age_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,age,imprelig,goal,date,go_out,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr_important,sinc_important,intel_important,fun_important,amb_important,shar_important,attr_fellow_want,sinc_fellow_want,intel_fellow_want,fun_fellow_want,amb_fellow_want,shar_fellow_want,attr_o_want,sinc_o_want,intel_o_want,fun_o_want,amb_o_want,shar_o_want,attr_self,sinc_self,fun_self,intel_self,amb_self,attr_perceived,sinc_perceived,intel_perceived,fun_perceived,amb_perceived,dec,attr,sinc,intel,fun,amb,shar,like,prob,age_diff
46,5,5.0,1,7,17.0,0,-0.05,30.0,35.0,15.0,25.0,10.0,5.0,10.0,0,2.0,3.0,4.0,4.0,5.0,3.0,3.0,3.0,21.0,1.0,2.0,4,1.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,7.0,10.0,3,6,2,1,5,4,3,5,2,6,1,4,1,4,3,2,6,5,6.0,3.0,6.0,10.0,8.0,1,2,4,5,3,1,6.0,6.0,8.0,5.0,5.0,6.0,6.0,3.0,5-9
47,5,5.0,1,8,18.0,0,0.07,27.0,33.33,11.11,11.11,11.11,11.11,22.22,0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,5.0,21.0,1.0,2.0,4,1.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,7.0,10.0,3,6,1,2,5,4,6,4,1,2,3,5,1,4,3,2,5,6,6.0,3.0,6.0,10.0,8.0,1,2,5,4,3,1,5.0,5.0,7.0,6.0,7.0,5.0,6.0,4.0,5-9
48,5,5.0,1,9,19.0,1,-0.13,28.0,50.0,0.0,25.0,10.0,0.0,15.0,1,5.0,9.0,9.0,9.0,9.0,6.0,7.0,7.0,21.0,1.0,2.0,4,1.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,7.0,10.0,3,6,1,2,5,4,3,6,2,5,1,4,1,3,4,2,6,5,6.0,3.0,6.0,10.0,8.0,4,2,5,3,1,1,7.0,5.0,7.0,8.0,7.0,9.0,9.0,4.0,5-9
49,5,5.0,1,10,20.0,0,-0.06,24.0,100.0,0.0,0.0,0.0,0.0,0.0,0,3.0,10.0,7.0,7.0,10.0,5.0,4.0,10.0,21.0,1.0,2.0,4,1.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,7.0,10.0,3,6,2,1,5,4,1,3,2,6,5,4,1,4,3,2,5,6,6.0,3.0,6.0,10.0,8.0,5,3,1,2,4,1,9.0,6.0,7.0,9.0,6.0,5.0,10.0,3.0,0-4
50,6,6.0,1,1,11.0,0,0.33,27.0,35.0,20.0,20.0,20.0,0.0,5.0,0,7.0,9.0,8.0,9.0,8.0,4.0,7.0,4.0,23.0,1.0,1.0,3,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,4.0,3.0,5,1,3,2,6,4,1,3,4,5,2,6,1,4,5,2,6,3,5.0,7.0,8.0,9.0,5.0,5,3,2,4,1,1,6.0,9.0,7.0,6.0,7.0,6.0,6.0,6.0,0-4
51,6,6.0,1,2,12.0,0,0.37,22.0,60.0,0.0,0.0,40.0,0.0,0.0,0,6.0,8.0,10.0,6.0,7.0,6.0,7.0,4.0,23.0,1.0,1.0,3,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,4.0,3.0,5,1,3,2,6,4,1,2,5,4,6,3,2,5,6,1,4,3,5.0,7.0,8.0,9.0,5.0,4,5,1,2,3,1,6.0,9.0,9.0,6.0,8.0,2.0,7.0,6.0,0-4
52,6,6.0,1,3,13.0,0,-0.51,22.0,19.0,18.0,19.0,18.0,14.0,12.0,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,23.0,1.0,1.0,3,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,4.0,3.0,5,1,3,2,6,4,1,5,3,4,6,2,2,6,4,1,5,3,5.0,7.0,8.0,9.0,5.0,2,5,1,4,3,0,4.0,7.0,9.0,4.0,3.0,2.0,6.0,2.0,0-4
53,6,6.0,1,4,14.0,1,0.12,23.0,30.0,5.0,15.0,40.0,5.0,5.0,1,6.0,8.0,8.0,7.0,9.0,8.0,7.0,7.0,23.0,1.0,1.0,3,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,4.0,3.0,5,2,3,1,6,4,1,3,4,6,2,5,2,5,6,1,4,3,5.0,7.0,8.0,9.0,5.0,1,2,5,3,4,1,8.0,6.0,7.0,8.0,2.0,8.0,9.0,4.0,0-4
54,6,6.0,1,5,15.0,0,0.35,24.0,30.0,10.0,20.0,10.0,10.0,20.0,1,9.0,7.0,9.0,7.0,9.0,6.0,9.0,2.0,23.0,1.0,1.0,3,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,4.0,3.0,5,1,3,2,6,4,1,4,5,2,6,3,1,4,6,2,5,3,5.0,7.0,8.0,9.0,5.0,2,4,3,5,1,0,5.0,4.0,8.0,8.0,4.0,2.0,4.0,3.0,0-4
55,6,6.0,1,6,16.0,0,0.19,25.0,50.0,0.0,30.0,10.0,0.0,10.0,1,6.0,6.0,8.0,8.0,8.0,7.0,6.0,6.0,23.0,1.0,1.0,3,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,4.0,3.0,5,1,3,2,6,4,5,6,1,4,3,2,2,6,4,1,5,3,5.0,7.0,8.0,9.0,5.0,3,1,4,5,2,0,3.0,7.0,6.0,1.0,1.0,1.0,2.0,2.0,0-4
56,6,6.0,1,7,17.0,0,0.47,30.0,35.0,15.0,25.0,10.0,5.0,10.0,0,5.0,6.0,8.0,4.0,5.0,4.0,3.0,3.0,23.0,1.0,1.0,3,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,4.0,3.0,5,2,3,1,6,4,1,2,5,3,6,4,2,6,4,1,5,3,5.0,7.0,8.0,9.0,5.0,1,3,4,2,5,1,8.0,8.0,8.0,8.0,3.0,4.0,8.0,7.0,5-9
57,6,6.0,1,8,18.0,0,0.03,27.0,33.33,11.11,11.11,11.11,11.11,22.22,0,6.0,7.0,8.0,7.0,8.0,5.0,7.0,6.0,23.0,1.0,1.0,3,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,4.0,3.0,5,1,3,2,6,4,3,2,5,1,4,6,2,6,5,1,4,3,5.0,7.0,8.0,9.0,5.0,4,2,3,1,5,0,4.0,8.0,9.0,2.0,8.0,3.0,5.0,5.0,0-4
58,6,6.0,1,9,19.0,1,0.46,28.0,50.0,0.0,25.0,10.0,0.0,15.0,1,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,23.0,1.0,1.0,3,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,4.0,3.0,5,1,3,2,6,4,1,6,3,2,4,5,2,5,4,1,6,3,5.0,7.0,8.0,9.0,5.0,2,3,4,5,1,1,7.0,6.0,8.0,8.0,6.0,9.0,9.0,6.0,5-9
59,6,6.0,1,10,20.0,0,0.43,24.0,100.0,0.0,0.0,0.0,0.0,0.0,0,7.0,10.0,10.0,6.0,10.0,7.0,6.0,7.0,23.0,1.0,1.0,3,1.0,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,4.0,3.0,5,1,3,2,6,4,4,6,5,3,2,1,2,5,6,1,4,3,5.0,7.0,8.0,9.0,5.0,1,2,4,3,5,1,8.0,9.0,9.0,9.0,10.0,7.0,9.0,8.0,0-4
60,7,7.0,1,1,11.0,0,0.19,27.0,35.0,20.0,20.0,20.0,0.0,5.0,0,7.0,8.0,8.0,8.0,7.0,7.0,7.0,4.0,22.0,4.0,1.0,5,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,3.0,4,3,1,2,5,6,1,6,5,3,2,4,1,4,3,2,5,6,6.0,6.0,5.0,7.0,7.0,1,3,4,2,5,0,4.0,8.0,8.0,5.0,7.0,4.0,7.0,4.0,5-9
61,7,7.0,1,2,12.0,0,0.21,22.0,60.0,0.0,0.0,40.0,0.0,0.0,1,7.0,9.0,10.0,6.0,6.0,5.0,8.0,4.0,22.0,4.0,1.0,5,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,3.0,5,4,1,2,3,6,4,2,5,1,6,3,1,4,3,2,5,6,6.0,6.0,5.0,7.0,7.0,4,1,2,5,3,0,6.0,6.0,8.0,4.0,9.0,4.0,7.0,3.0,0-4
62,7,7.0,1,3,13.0,0,0.52,22.0,19.0,18.0,19.0,18.0,14.0,12.0,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,22.0,4.0,1.0,5,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,3.0,4,3,1,2,5,6,2,5,4,1,6,3,1,4,3,2,5,6,6.0,6.0,5.0,7.0,7.0,2,1,4,5,3,0,3.0,6.0,8.0,7.0,8.0,8.0,7.0,8.0,0-4
63,7,7.0,1,4,14.0,1,-0.46,23.0,30.0,5.0,15.0,40.0,5.0,5.0,1,8.0,8.0,9.0,8.0,9.0,9.0,8.0,7.0,22.0,4.0,1.0,5,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,3.0,4,3,1,2,5,6,5,3,2,4,1,6,1,4,3,2,5,6,6.0,6.0,5.0,7.0,7.0,4,1,2,3,5,1,7.0,8.0,8.0,7.0,7.0,6.0,8.0,6.0,0-4
64,7,7.0,1,5,15.0,0,-0.27,24.0,30.0,10.0,20.0,10.0,10.0,20.0,1,8.0,7.0,9.0,6.0,9.0,5.0,8.0,4.0,22.0,4.0,1.0,5,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,3.0,5,4,1,2,3,6,5,2,3,6,4,1,1,4,3,2,6,5,6.0,6.0,5.0,7.0,7.0,5,3,1,4,2,0,4.0,7.0,7.0,4.0,8.0,5.0,5.0,6.0,0-4
65,7,7.0,1,6,16.0,0,0.59,25.0,50.0,0.0,30.0,10.0,0.0,10.0,1,8.0,8.0,8.0,6.0,6.0,6.0,7.0,7.0,22.0,4.0,1.0,5,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,3.0,3,5,1,2,4,6,1,6,4,3,5,2,1,4,3,2,6,5,6.0,6.0,5.0,7.0,7.0,5,4,3,1,2,0,4.0,8.0,7.0,4.0,5.0,4.0,5.0,5.0,0-4
66,7,7.0,1,7,17.0,0,0.31,30.0,35.0,15.0,25.0,10.0,5.0,10.0,0,7.0,6.0,5.0,4.0,4.0,3.0,5.0,4.0,22.0,4.0,1.0,5,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,3.0,3,4,1,2,5,6,4,1,5,3,6,2,1,4,3,2,6,5,6.0,6.0,5.0,7.0,7.0,3,2,5,1,4,1,7.0,7.0,8.0,7.0,7.0,7.0,8.0,7.0,5-9
67,7,7.0,1,8,18.0,0,0.08,27.0,33.33,11.11,11.11,11.11,11.11,22.22,1,8.0,7.0,6.0,7.0,7.0,5.0,7.0,5.0,22.0,4.0,1.0,5,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,3.0,3,4,1,2,5,6,4,6,3,2,5,1,1,4,3,2,5,6,6.0,6.0,5.0,7.0,7.0,2,5,1,4,3,0,5.0,7.0,8.0,5.0,9.0,5.0,5.0,7.0,5-9
68,7,7.0,1,9,19.0,1,-0.34,28.0,50.0,0.0,25.0,10.0,0.0,15.0,1,9.0,7.0,9.0,9.0,9.0,10.0,9.0,9.0,22.0,4.0,1.0,5,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,3.0,3,5,1,2,4,6,3,1,5,6,2,4,1,4,3,2,5,6,6.0,6.0,5.0,7.0,7.0,5,3,2,1,4,1,6.0,6.0,8.0,8.0,8.0,6.0,6.0,6.0,5-9
69,7,7.0,1,10,20.0,0,-0.16,24.0,100.0,0.0,0.0,0.0,0.0,0.0,0,7.0,6.0,8.0,6.0,8.0,7.0,7.0,7.0,22.0,4.0,1.0,5,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,3.0,5,4,1,2,3,6,4,5,1,3,6,2,1,4,3,2,5,6,6.0,6.0,5.0,7.0,7.0,1,4,3,5,2,1,8.0,6.0,7.0,7.0,8.0,6.0,7.0,5.0,0-4
70,8,8.0,1,1,11.0,0,-0.03,27.0,35.0,20.0,20.0,20.0,0.0,5.0,0,8.0,7.0,6.0,6.0,6.0,5.0,7.0,4.0,25.0,1.0,1.0,5,1.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,10.0,5,4,1,3,2,6,3,4,1,6,2,5,1,4,3,2,5,6,7.0,4.0,8.0,8.0,8.0,5,1,4,2,3,1,5.0,8.0,7.0,4.0,7.0,5.0,4.0,5.0,0-4
71,8,8.0,1,2,12.0,1,-0.11,22.0,60.0,0.0,0.0,40.0,0.0,0.0,1,8.0,8.0,10.0,7.0,6.0,5.0,9.0,4.0,25.0,1.0,1.0,5,1.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,10.0,5,4,1,2,3,6,1,2,3,4,5,6,1,4,3,2,5,6,7.0,4.0,8.0,8.0,8.0,4,2,5,3,1,1,8.0,7.0,7.0,9.0,6.0,7.0,8.0,7.0,0-4
72,8,8.0,1,3,13.0,1,0.42,22.0,19.0,18.0,19.0,18.0,14.0,12.0,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,25.0,1.0,1.0,5,1.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,10.0,6,2,1,3,4,5,1,3,6,2,4,5,2,4,3,1,6,5,7.0,4.0,8.0,8.0,8.0,5,4,3,1,2,1,5.0,8.0,8.0,6.0,7.0,7.0,5.0,5.0,0-4
73,8,8.0,1,4,14.0,1,-0.4,23.0,30.0,5.0,15.0,40.0,5.0,5.0,1,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,25.0,1.0,1.0,5,1.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,10.0,5,4,1,2,3,6,3,2,5,6,4,1,2,4,3,1,6,5,7.0,4.0,8.0,8.0,8.0,3,4,5,1,2,1,8.0,6.0,5.0,6.0,6.0,5.0,5.0,6.0,0-4
74,8,8.0,1,5,15.0,1,-0.23,24.0,30.0,10.0,20.0,10.0,10.0,20.0,1,9.0,9.0,8.0,9.0,,7.0,9.0,7.0,25.0,1.0,1.0,5,1.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,10.0,5,3,1,2,4,6,3,4,1,5,6,2,2,4,3,1,5,6,7.0,4.0,8.0,8.0,8.0,3,1,5,2,4,1,6.0,8.0,8.0,5.0,6.0,7.0,6.0,5.0,0-4
75,8,8.0,1,6,16.0,1,0.28,25.0,50.0,0.0,30.0,10.0,0.0,10.0,1,8.0,7.0,7.0,7.0,8.0,7.0,7.0,6.0,25.0,1.0,1.0,5,1.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,10.0,5,4,1,2,3,6,3,4,1,2,6,5,1,4,3,2,5,6,7.0,4.0,8.0,8.0,8.0,3,4,1,5,2,1,6.0,8.0,8.0,5.0,6.0,7.0,6.0,5.0,0-4
76,8,8.0,1,7,17.0,0,0.05,30.0,35.0,15.0,25.0,10.0,5.0,10.0,0,6.0,4.0,7.0,5.0,6.0,4.0,4.0,4.0,25.0,1.0,1.0,5,1.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,10.0,6,2,1,3,4,5,3,2,6,5,1,4,1,4,3,2,6,5,7.0,4.0,8.0,8.0,8.0,1,2,3,5,4,1,6.0,7.0,8.0,5.0,7.0,7.0,6.0,6.0,5-9
77,8,8.0,1,8,18.0,1,0.17,27.0,33.33,11.11,11.11,11.11,11.11,22.22,1,9.0,8.0,8.0,8.0,7.0,5.0,7.0,5.0,25.0,1.0,1.0,5,1.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,10.0,5,2,1,3,4,6,2,4,3,6,1,5,2,4,3,1,6,5,7.0,4.0,8.0,8.0,8.0,1,5,3,2,4,1,5.0,6.0,7.0,4.0,5.0,6.0,5.0,4.0,0-4
78,8,8.0,1,9,19.0,1,-0.47,28.0,50.0,0.0,25.0,10.0,0.0,15.0,1,8.0,7.0,8.0,10.0,8.0,10.0,8.0,8.0,25.0,1.0,1.0,5,1.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,10.0,5,2,1,4,3,6,4,2,1,3,5,6,2,4,3,1,5,6,7.0,4.0,8.0,8.0,8.0,2,4,1,3,5,1,8.0,8.0,5.0,9.0,8.0,9.0,7.0,10.0,0-4
79,8,8.0,1,10,20.0,1,-0.21,24.0,100.0,0.0,0.0,0.0,0.0,0.0,1,8.0,10.0,9.0,9.0,8.0,8.0,8.0,8.0,25.0,1.0,1.0,5,1.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,10.0,6,4,1,2,3,5,2,3,5,4,1,6,1,4,3,2,6,5,7.0,4.0,8.0,8.0,8.0,1,3,5,4,2,1,7.0,6.0,8.0,7.0,9.0,8.0,8.0,7.0,0-4
80,9,9.0,1,1,11.0,0,0.19,27.0,35.0,20.0,20.0,20.0,0.0,5.0,0,6.0,8.0,7.0,8.0,7.0,5.0,6.0,4.0,26.0,1.0,1.0,4,1.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,6.0,15.0,2,6,3,1,4,5,3,6,4,1,2,5,1,2,4,3,5,6,7.0,6.0,10.0,7.0,7.0,1,5,3,4,2,1,8.0,10.0,9.0,8.0,7.0,6.0,5.0,5.0,0-4
81,9,9.0,1,2,12.0,1,0.03,22.0,60.0,0.0,0.0,40.0,0.0,0.0,1,8.0,8.0,10.0,7.0,6.0,5.0,8.0,4.0,26.0,1.0,1.0,4,1.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,6.0,15.0,3,4,2,1,5,6,3,5,6,2,4,1,1,2,5,3,6,4,7.0,6.0,10.0,7.0,7.0,4,2,1,3,5,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,0-4
82,9,9.0,1,3,13.0,1,0.68,22.0,19.0,18.0,19.0,18.0,14.0,12.0,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,26.0,1.0,1.0,4,1.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,6.0,15.0,2,5,3,1,4,6,1,6,3,2,4,5,1,2,6,3,5,4,7.0,6.0,10.0,7.0,7.0,2,1,5,3,4,1,5.0,10.0,10.0,6.0,6.0,6.0,8.0,5.0,0-4
83,9,9.0,1,4,14.0,1,-0.26,23.0,30.0,5.0,15.0,40.0,5.0,5.0,1,7.0,8.0,7.0,8.0,8.0,7.0,7.0,7.0,26.0,1.0,1.0,4,1.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,6.0,15.0,2,6,3,1,5,4,5,1,4,3,6,2,1,3,5,2,6,4,7.0,6.0,10.0,7.0,7.0,1,4,3,5,2,1,10.0,9.0,8.0,8.0,7.0,7.0,7.0,5.0,0-4
84,9,9.0,1,5,15.0,1,-0.01,24.0,30.0,10.0,20.0,10.0,10.0,20.0,1,7.0,9.0,8.0,9.0,7.0,7.0,7.0,8.0,26.0,1.0,1.0,4,1.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,6.0,15.0,2,6,3,1,5,4,6,4,2,3,1,5,1,3,6,2,5,4,7.0,6.0,10.0,7.0,7.0,1,2,3,4,5,1,5.0,10.0,8.0,8.0,5.0,5.0,5.0,5.0,0-4
85,9,9.0,1,6,16.0,1,0.42,25.0,50.0,0.0,30.0,10.0,0.0,10.0,1,6.0,6.0,7.0,8.0,7.0,7.0,6.0,5.0,26.0,1.0,1.0,4,1.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,6.0,15.0,2,4,3,1,5,6,4,1,2,3,6,5,1,3,5,2,4,6,7.0,6.0,10.0,7.0,7.0,5,3,4,1,2,1,8.0,9.0,9.0,7.0,6.0,5.0,6.0,5.0,0-4
86,9,9.0,1,7,17.0,1,0.21,30.0,35.0,15.0,25.0,10.0,5.0,10.0,1,8.0,6.0,7.0,8.0,6.0,5.0,8.0,4.0,26.0,1.0,1.0,4,1.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,6.0,15.0,2,4,3,1,5,6,2,5,1,6,4,3,1,3,6,2,5,4,7.0,6.0,10.0,7.0,7.0,5,4,3,2,1,1,6.0,8.0,9.0,6.0,6.0,6.0,7.0,5.0,0-4
87,9,9.0,1,8,18.0,0,0.1,27.0,33.33,11.11,11.11,11.11,11.11,22.22,0,7.0,7.0,7.0,7.0,6.0,5.0,7.0,5.0,26.0,1.0,1.0,4,1.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,6.0,15.0,3,4,2,1,5,6,6,1,3,4,2,5,1,3,6,2,4,5,7.0,6.0,10.0,7.0,7.0,1,3,5,2,4,1,6.0,7.0,8.0,7.0,9.0,6.0,7.0,5.0,0-4
88,9,9.0,1,9,19.0,1,-0.35,28.0,50.0,0.0,25.0,10.0,0.0,15.0,1,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,26.0,1.0,1.0,4,1.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,6.0,15.0,3,5,2,1,4,6,3,1,2,4,6,5,1,2,4,3,6,5,7.0,6.0,10.0,7.0,7.0,2,5,1,4,3,1,8.0,5.0,5.0,6.0,5.0,5.0,7.0,6.0,0-4
89,9,9.0,1,10,20.0,0,-0.23,24.0,100.0,0.0,0.0,0.0,0.0,0.0,0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,26.0,1.0,1.0,4,1.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,6.0,15.0,3,5,2,1,4,6,1,4,2,5,3,6,1,3,6,2,4,5,7.0,6.0,10.0,7.0,7.0,3,2,5,4,1,1,7.0,8.0,7.0,8.0,7.0,8.0,8.0,5.0,0-4
90,10,10.0,1,1,11.0,0,0.3,27.0,35.0,20.0,20.0,20.0,0.0,5.0,0,7.0,8.0,7.0,8.0,6.0,5.0,6.0,3.0,26.0,4.0,2.0,6,1.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0,7.0,10.0,2,4,3,1,5,6,6,2,1,3,5,4,1,4,3,2,6,5,6.0,8.0,10.0,6.0,9.0,2,1,3,5,4,0,6.0,10.0,10.0,6.0,6.0,,6.0,3.0,0-4
91,10,10.0,1,2,12.0,0,0.65,22.0,60.0,0.0,0.0,40.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26.0,4.0,2.0,6,1.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0,7.0,10.0,2,4,3,1,5,6,3,2,6,4,5,1,1,4,3,2,5,6,6.0,8.0,10.0,6.0,9.0,2,4,1,3,5,0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0-4
92,10,10.0,1,3,13.0,1,-0.15,22.0,19.0,18.0,19.0,18.0,14.0,12.0,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,26.0,4.0,2.0,6,1.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0,7.0,10.0,3,4,2,1,5,6,5,3,4,1,2,6,1,4,3,2,5,6,6.0,8.0,10.0,6.0,9.0,4,5,3,1,2,1,6.0,10.0,10.0,10.0,6.0,,7.0,6.0,0-4
93,10,10.0,1,4,14.0,0,0.17,23.0,30.0,5.0,15.0,40.0,5.0,5.0,1,7.0,8.0,7.0,9.0,8.0,8.0,7.0,7.0,26.0,4.0,2.0,6,1.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0,7.0,10.0,3,4,2,1,5,6,6,3,2,5,1,4,1,4,3,2,5,6,6.0,8.0,10.0,6.0,9.0,3,5,4,1,2,0,10.0,10.0,10.0,10.0,10.0,,10.0,1.0,0-4
