,iid,id,wave,partner,pid,match,int_corr,age_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,age,imprelig,goal,date,go_out,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr_important,sinc_important,intel_important,fun_important,amb_important,shar_important,attr_self,sinc_self,fun_self,intel_self,amb_self,dec,attr,sinc,intel,fun,amb,shar,like,prob
392,39,20.0,2,9,48.0,0,0.5,22.0,30.0,15.0,25.0,25.0,5.0,0.0,0,3.0,5.0,5.0,6.0,5.0,3.0,4.0,3.0,24.0,4.0,5.0,6.0,4.0,3.0,2.0,4.0,10.0,10.0,8.0,7.0,1.0,5.0,10.0,9.0,9.0,10.0,9.0,9.0,10.0,1.0,2.0,5.0,3,1,2,4,5,6,6.0,9.0,6.0,8.0,7.0,1,8.0,5.0,6.0,7.0,5.0,5.0,7.0,3.0
393,40,1.0,2,1,21.0,0,-0.23,21.0,12.0,18.0,20.0,16.0,16.0,18.0,0,6.0,8.0,7.0,9.0,5.0,7.0,9.0,1.0,25.0,6.0,2.0,7.0,7.0,4.0,9.0,3.0,7.0,7.0,8.0,5.0,7.0,9.0,7.0,5.0,5.0,8.0,8.0,10.0,4.0,2.0,3.0,2.0,2,3,1,4,5,6,3.0,10.0,8.0,9.0,5.0,0,3.0,10.0,10.0,6.0,4.0,7.0,4.0,1.0
394,40,1.0,2,2,22.0,0,0.29,27.0,20.0,20.0,20.0,10.0,10.0,20.0,0,5.0,7.0,7.0,6.0,7.0,5.0,6.0,4.0,25.0,6.0,2.0,7.0,7.0,4.0,9.0,3.0,7.0,7.0,8.0,5.0,7.0,9.0,7.0,5.0,5.0,8.0,8.0,10.0,4.0,2.0,3.0,2.0,1,3,2,4,5,6,3.0,10.0,8.0,9.0,5.0,0,4.0,10.0,8.0,8.0,6.0,4.0,3.0,1.0
395,40,1.0,2,3,23.0,0,0.22,21.0,10.0,20.0,40.0,10.0,10.0,10.0,1,5.0,7.0,6.0,6.0,6.0,7.0,8.0,6.0,25.0,6.0,2.0,7.0,7.0,4.0,9.0,3.0,7.0,7.0,8.0,5.0,7.0,9.0,7.0,5.0,5.0,8.0,8.0,10.0,4.0,2.0,3.0,2.0,2,3,1,4,5,6,3.0,10.0,8.0,9.0,5.0,0,5.0,4.0,3.0,7.0,4.0,3.0,1.0,1.0
396,40,1.0,2,5,25.0,0,-0.12,25.0,20.0,20.0,15.0,15.0,15.0,15.0,0,7.0,8.0,9.0,6.0,8.0,5.0,6.0,4.0,25.0,6.0,2.0,7.0,7.0,4.0,9.0,3.0,7.0,7.0,8.0,5.0,7.0,9.0,7.0,5.0,5.0,8.0,8.0,10.0,4.0,2.0,3.0,2.0,1,3,2,4,5,6,3.0,10.0,8.0,9.0,5.0,0,8.0,10.0,9.0,9.0,8.0,4.0,3.0,1.0
397,40,1.0,2,6,26.0,0,-0.38,23.0,20.0,20.0,20.0,15.0,15.0,10.0,0,2.0,5.0,5.0,3.0,5.0,2.0,2.0,2.0,25.0,6.0,2.0,7.0,7.0,4.0,9.0,3.0,7.0,7.0,8.0,5.0,7.0,9.0,7.0,5.0,5.0,8.0,8.0,10.0,4.0,2.0,3.0,2.0,1,3,2,4,5,6,3.0,10.0,8.0,9.0,5.0,0,8.0,9.0,9.0,8.0,7.0,4.0,3.0,1.0
398,40,1.0,2,10,30.0,0,0.19,23.0,10.0,20.0,20.0,20.0,20.0,10.0,0,3.0,6.0,6.0,5.0,6.0,5.0,6.0,5.0,25.0,6.0,2.0,7.0,7.0,4.0,9.0,3.0,7.0,7.0,8.0,5.0,7.0,9.0,7.0,5.0,5.0,8.0,8.0,10.0,4.0,2.0,3.0,2.0,2,4,1,3,5,6,3.0,10.0,8.0,9.0,5.0,0,6.0,6.0,8.0,7.0,8.0,4.0,2.0,1.0
399,40,1.0,2,11,31.0,0,-0.19,24.0,35.0,10.0,20.0,20.0,10.0,5.0,0,4.0,6.0,6.0,6.0,6.0,4.0,5.0,4.0,25.0,6.0,2.0,7.0,7.0,4.0,9.0,3.0,7.0,7.0,8.0,5.0,7.0,9.0,7.0,5.0,5.0,8.0,8.0,10.0,4.0,2.0,3.0,2.0,2,3,1,4,5,6,3.0,10.0,8.0,9.0,5.0,0,7.0,5.0,4.0,4.0,8.0,3.0,2.0,1.0
400,40,1.0,2,13,33.0,0,-0.29,30.0,30.0,20.0,30.0,10.0,0.0,10.0,1,6.0,8.0,7.0,10.0,7.0,4.0,8.0,5.0,25.0,6.0,2.0,7.0,7.0,4.0,9.0,3.0,7.0,7.0,8.0,5.0,7.0,9.0,7.0,5.0,5.0,8.0,8.0,10.0,4.0,2.0,3.0,2.0,1,4,2,3,5,6,3.0,10.0,8.0,9.0,5.0,0,6.0,10.0,10.0,8.0,5.0,3.0,6.0,1.0
401,40,1.0,2,15,35.0,0,-0.25,25.0,20.0,23.0,23.0,22.0,7.0,5.0,1,6.0,8.0,9.0,7.0,7.0,8.0,7.0,7.0,25.0,6.0,2.0,7.0,7.0,4.0,9.0,3.0,7.0,7.0,8.0,5.0,7.0,9.0,7.0,5.0,5.0,8.0,8.0,10.0,4.0,2.0,3.0,2.0,2,3,1,4,5,6,3.0,10.0,8.0,9.0,5.0,0,5.0,6.0,6.0,5.0,7.0,3.0,3.0,1.0
402,40,1.0,2,16,36.0,0,-0.04,26.0,20.0,25.0,20.0,15.0,15.0,5.0,0,2.0,5.0,2.0,3.0,1.0,3.0,2.0,5.0,25.0,6.0,2.0,7.0,7.0,4.0,9.0,3.0,7.0,7.0,8.0,5.0,7.0,9.0,7.0,5.0,5.0,8.0,8.0,10.0,4.0,2.0,3.0,2.0,1,4,2,3,5,6,3.0,10.0,8.0,9.0,5.0,0,5.0,8.0,9.0,7.0,8.0,4.0,3.0,2.0
403,40,1.0,2,17,37.0,0,0.13,27.0,10.0,10.0,30.0,25.0,10.0,15.0,0,2.0,4.0,5.0,4.0,4.0,3.0,3.0,6.0,25.0,6.0,2.0,7.0,7.0,4.0,9.0,3.0,7.0,7.0,8.0,5.0,7.0,9.0,7.0,5.0,5.0,8.0,8.0,10.0,4.0,2.0,3.0,2.0,2,4,1,3,5,6,3.0,10.0,8.0,9.0,5.0,0,4.0,6.0,8.0,7.0,6.0,3.0,1.0,1.0
404,40,1.0,2,19,38.0,0,-0.15,23.0,50.0,10.0,20.0,10.0,10.0,0.0,0,2.0,8.0,10.0,3.0,10.0,3.0,5.0,1.0,25.0,6.0,2.0,7.0,7.0,4.0,9.0,3.0,7.0,7.0,8.0,5.0,7.0,9.0,7.0,5.0,5.0,8.0,8.0,10.0,4.0,2.0,3.0,2.0,1,4,2,3,5,6,3.0,10.0,8.0,9.0,5.0,0,8.0,9.0,10.0,9.0,10.0,7.0,3.0,1.0
405,40,1.0,2,20,39.0,0,0.07,24.0,20.0,20.0,20.0,15.0,15.0,10.0,1,6.0,7.0,9.0,9.0,9.0,8.0,7.0,6.0,25.0,6.0,2.0,7.0,7.0,4.0,9.0,3.0,7.0,7.0,8.0,5.0,7.0,9.0,7.0,5.0,5.0,8.0,8.0,10.0,4.0,2.0,3.0,2.0,2,3,1,4,5,6,3.0,10.0,8.0,9.0,5.0,0,3.0,10.0,9.0,10.0,4.0,4.0,3.0,1.0
406,42,3.0,2,1,21.0,0,0.46,21.0,12.0,18.0,20.0,16.0,16.0,18.0,1,8.0,9.0,8.0,8.0,7.0,6.0,9.0,3.0,23.0,6.0,2.0,7.0,4.0,1.0,1.0,7.0,5.0,3.0,3.0,3.0,1.0,1.0,9.0,8.0,5.0,7.0,2.0,5.0,2.0,1.0,6.0,3.0,3,1,2,4,6,5,6.0,9.0,6.0,8.0,4.0,0,3.0,10.0,9.0,5.0,9.0,2.0,6.0,7.0
407,42,3.0,2,2,22.0,0,0.44,27.0,20.0,20.0,20.0,10.0,10.0,20.0,0,5.0,6.0,6.0,5.0,6.0,3.0,3.0,2.0,23.0,6.0,2.0,7.0,4.0,1.0,1.0,7.0,5.0,3.0,3.0,3.0,1.0,1.0,9.0,8.0,5.0,7.0,2.0,5.0,2.0,1.0,6.0,3.0,3,1,2,4,6,5,6.0,9.0,6.0,8.0,4.0,0,3.0,6.0,8.0,5.0,5.0,1.0,2.0,1.0
408,42,3.0,2,13,33.0,0,0.77,30.0,30.0,20.0,30.0,10.0,0.0,10.0,0,6.0,8.0,6.0,6.0,6.0,5.0,5.0,3.0,23.0,6.0,2.0,7.0,4.0,1.0,1.0,7.0,5.0,3.0,3.0,3.0,1.0,1.0,9.0,8.0,5.0,7.0,2.0,5.0,2.0,1.0,6.0,3.0,2,1,3,4,5,6,6.0,9.0,6.0,8.0,4.0,0,6.0,10.0,10.0,8.0,10.0,6.0,6.0,2.0
409,42,3.0,2,14,34.0,0,0.35,21.0,30.0,5.0,30.0,15.0,15.0,5.0,0,5.0,4.0,5.0,6.0,7.0,6.0,5.0,5.0,23.0,6.0,2.0,7.0,4.0,1.0,1.0,7.0,5.0,3.0,3.0,3.0,1.0,1.0,9.0,8.0,5.0,7.0,2.0,5.0,2.0,1.0,6.0,3.0,3,1,2,4,5,6,6.0,9.0,6.0,8.0,4.0,0,6.0,9.0,7.0,6.0,6.0,3.0,5.0,6.0
410,42,3.0,2,15,35.0,0,0.19,25.0,20.0,23.0,23.0,22.0,7.0,5.0,0,6.0,8.0,9.0,8.0,7.0,9.0,8.0,6.0,23.0,6.0,2.0,7.0,4.0,1.0,1.0,7.0,5.0,3.0,3.0,3.0,1.0,1.0,9.0,8.0,5.0,7.0,2.0,5.0,2.0,1.0,6.0,3.0,2,1,3,4,6,5,6.0,9.0,6.0,8.0,4.0,0,3.0,8.0,7.0,7.0,10.0,4.0,4.0,1.0
411,43,4.0,2,1,21.0,0,0.43,21.0,12.0,18.0,20.0,16.0,16.0,18.0,0,5.0,8.0,8.0,4.0,9.0,3.0,6.0,1.0,24.0,1.0,6.0,6.0,3.0,8.0,9.0,6.0,5.0,7.0,7.0,2.0,5.0,5.0,9.0,6.0,7.0,4.0,6.0,5.0,2.0,1.0,3.0,1.0,3,1,2,4,5,6,3.0,8.0,3.0,7.0,2.0,0,4.0,5.0,6.0,4.0,6.0,2.0,5.0,2.0
412,43,4.0,2,2,22.0,0,-0.04,27.0,20.0,20.0,20.0,10.0,10.0,20.0,0,5.0,7.0,7.0,5.0,7.0,3.0,4.0,3.0,24.0,1.0,6.0,6.0,3.0,8.0,9.0,6.0,5.0,7.0,7.0,2.0,5.0,5.0,9.0,6.0,7.0,4.0,6.0,5.0,2.0,1.0,3.0,1.0,3,1,2,4,6,5,3.0,8.0,3.0,7.0,2.0,0,4.0,5.0,5.0,3.0,5.0,1.0,5.0,2.0
413,43,4.0,2,3,23.0,1,-0.35,21.0,10.0,20.0,40.0,10.0,10.0,10.0,1,5.0,7.0,8.0,6.0,6.0,7.0,7.0,6.0,24.0,1.0,6.0,6.0,3.0,8.0,9.0,6.0,5.0,7.0,7.0,2.0,5.0,5.0,9.0,6.0,7.0,4.0,6.0,5.0,2.0,1.0,3.0,1.0,3,1,2,4,6,5,3.0,8.0,3.0,7.0,2.0,1,4.0,6.0,5.0,4.0,3.0,2.0,6.0,4.0
414,43,4.0,2,5,25.0,0,-0.2,25.0,20.0,20.0,15.0,15.0,15.0,15.0,0,4.0,5.0,10.0,4.0,10.0,4.0,4.0,5.0,24.0,1.0,6.0,6.0,3.0,8.0,9.0,6.0,5.0,7.0,7.0,2.0,5.0,5.0,9.0,6.0,7.0,4.0,6.0,5.0,2.0,1.0,3.0,1.0,3,1,2,4,5,6,3.0,8.0,3.0,7.0,2.0,1,8.0,5.0,6.0,6.0,5.0,1.0,6.0,1.0
415,43,4.0,2,6,26.0,0,-0.02,23.0,20.0,20.0,20.0,15.0,15.0,10.0,0,2.0,6.0,7.0,1.0,7.0,2.0,2.0,3.0,24.0,1.0,6.0,6.0,3.0,8.0,9.0,6.0,5.0,7.0,7.0,2.0,5.0,5.0,9.0,6.0,7.0,4.0,6.0,5.0,2.0,1.0,3.0,1.0,3,1,2,4,6,5,3.0,8.0,3.0,7.0,2.0,1,6.0,5.0,7.0,5.0,5.0,2.0,5.0,4.0
416,43,4.0,2,7,27.0,0,-0.16,22.0,17.0,10.0,18.0,20.0,25.0,10.0,0,1.0,6.0,7.0,6.0,4.0,3.0,2.0,3.0,24.0,1.0,6.0,6.0,3.0,8.0,9.0,6.0,5.0,7.0,7.0,2.0,5.0,5.0,9.0,6.0,7.0,4.0,6.0,5.0,2.0,1.0,3.0,1.0,3,1,2,4,6,5,3.0,8.0,3.0,7.0,2.0,1,7.0,6.0,5.0,7.0,3.0,5.0,6.0,2.0
417,43,4.0,2,10,30.0,0,0.21,23.0,10.0,20.0,20.0,20.0,20.0,10.0,0,4.0,6.0,6.0,5.0,7.0,6.0,6.0,5.0,24.0,1.0,6.0,6.0,3.0,8.0,9.0,6.0,5.0,7.0,7.0,2.0,5.0,5.0,9.0,6.0,7.0,4.0,6.0,5.0,2.0,1.0,3.0,1.0,3,1,2,4,6,5,3.0,8.0,3.0,7.0,2.0,0,3.0,4.0,7.0,3.0,7.0,1.0,3.0,2.0
418,43,4.0,2,11,31.0,0,-0.48,24.0,35.0,10.0,20.0,20.0,10.0,5.0,0,4.0,5.0,6.0,5.0,5.0,5.0,5.0,4.0,24.0,1.0,6.0,6.0,3.0,8.0,9.0,6.0,5.0,7.0,7.0,2.0,5.0,5.0,9.0,6.0,7.0,4.0,6.0,5.0,2.0,1.0,3.0,1.0,3,1,2,4,5,6,3.0,8.0,3.0,7.0,2.0,1,6.0,6.0,6.0,6.0,5.0,3.0,6.0,2.0
419,43,4.0,2,12,32.0,0,-0.13,27.0,50.0,0.0,50.0,0.0,0.0,0.0,0,5.0,7.0,7.0,6.0,9.0,5.0,5.0,3.0,24.0,1.0,6.0,6.0,3.0,8.0,9.0,6.0,5.0,7.0,7.0,2.0,5.0,5.0,9.0,6.0,7.0,4.0,6.0,5.0,2.0,1.0,3.0,1.0,3,1,2,4,5,6,3.0,8.0,3.0,7.0,2.0,0,5.0,6.0,7.0,4.0,4.0,3.0,6.0,1.0
420,43,4.0,2,13,33.0,0,0.09,30.0,30.0,20.0,30.0,10.0,0.0,10.0,1,5.0,7.0,7.0,5.0,7.0,5.0,6.0,3.0,24.0,1.0,6.0,6.0,3.0,8.0,9.0,6.0,5.0,7.0,7.0,2.0,5.0,5.0,9.0,6.0,7.0,4.0,6.0,5.0,2.0,1.0,3.0,1.0,3,1,2,4,5,6,3.0,8.0,3.0,7.0,2.0,0,4.0,4.0,7.0,3.0,6.0,4.0,4.0,3.0
421,43,4.0,2,15,35.0,0,0.26,25.0,20.0,23.0,23.0,22.0,7.0,5.0,0,6.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,24.0,1.0,6.0,6.0,3.0,8.0,9.0,6.0,5.0,7.0,7.0,2.0,5.0,5.0,9.0,6.0,7.0,4.0,6.0,5.0,2.0,1.0,3.0,1.0,3,1,2,4,5,6,3.0,8.0,3.0,7.0,2.0,1,7.0,4.0,7.0,3.0,7.0,5.0,5.0,1.0
422,43,4.0,2,16,36.0,0,0.05,26.0,20.0,25.0,20.0,15.0,15.0,5.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,24.0,1.0,6.0,6.0,3.0,8.0,9.0,6.0,5.0,7.0,7.0,2.0,5.0,5.0,9.0,6.0,7.0,4.0,6.0,5.0,2.0,1.0,3.0,1.0,3,1,2,4,6,5,3.0,8.0,3.0,7.0,2.0,1,6.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0
423,43,4.0,2,17,37.0,0,-0.02,27.0,10.0,10.0,30.0,25.0,10.0,15.0,0,4.0,7.0,8.0,2.0,6.0,2.0,3.0,2.0,24.0,1.0,6.0,6.0,3.0,8.0,9.0,6.0,5.0,7.0,7.0,2.0,5.0,5.0,9.0,6.0,7.0,4.0,6.0,5.0,2.0,1.0,3.0,1.0,3,1,2,4,5,6,3.0,8.0,3.0,7.0,2.0,0,4.0,6.0,7.0,3.0,6.0,4.0,4.0,1.0
424,43,4.0,2,19,38.0,0,-0.61,23.0,50.0,10.0,20.0,10.0,10.0,0.0,0,3.0,7.0,10.0,4.0,8.0,2.0,5.0,1.0,24.0,1.0,6.0,6.0,3.0,8.0,9.0,6.0,5.0,7.0,7.0,2.0,5.0,5.0,9.0,6.0,7.0,4.0,6.0,5.0,2.0,1.0,3.0,1.0,3,1,2,4,5,6,3.0,8.0,3.0,7.0,2.0,0,4.0,6.0,7.0,6.0,7.0,2.0,5.0,2.0
425,43,4.0,2,20,39.0,0,-0.23,24.0,20.0,20.0,20.0,15.0,15.0,10.0,1,7.0,9.0,8.0,7.0,6.0,5.0,8.0,7.0,24.0,1.0,6.0,6.0,3.0,8.0,9.0,6.0,5.0,7.0,7.0,2.0,5.0,5.0,9.0,6.0,7.0,4.0,6.0,5.0,2.0,1.0,3.0,1.0,3,1,2,4,5,6,3.0,8.0,3.0,7.0,2.0,0,3.0,7.0,7.0,7.0,5.0,3.0,6.0,4.0
426,44,5.0,2,1,21.0,0,-0.4,21.0,12.0,18.0,20.0,16.0,16.0,18.0,0,7.0,7.0,8.0,5.0,7.0,2.0,6.0,1.0,24.0,3.0,1.0,3.0,1.0,9.0,1.0,8.0,7.0,8.0,8.0,10.0,6.0,7.0,8.0,1.0,7.0,3.0,8.0,1.0,6.0,8.0,7.0,5.0,2,6,1,3,5,4,7.0,9.0,8.0,9.0,9.0,1,6.0,7.0,8.0,6.0,7.0,7.0,8.0,8.0
427,44,5.0,2,2,22.0,1,-0.21,27.0,20.0,20.0,20.0,10.0,10.0,20.0,1,6.0,8.0,8.0,7.0,7.0,6.0,6.0,6.0,24.0,3.0,1.0,3.0,1.0,9.0,1.0,8.0,7.0,8.0,8.0,10.0,6.0,7.0,8.0,1.0,7.0,3.0,8.0,1.0,6.0,8.0,7.0,5.0,1,4,3,2,5,6,7.0,9.0,8.0,9.0,9.0,1,6.0,7.0,6.0,6.0,8.0,5.0,6.0,5.0
428,44,5.0,2,3,23.0,1,-0.17,21.0,10.0,20.0,40.0,10.0,10.0,10.0,1,7.0,7.0,7.0,6.0,6.0,9.0,9.0,10.0,24.0,3.0,1.0,3.0,1.0,9.0,1.0,8.0,7.0,8.0,8.0,10.0,6.0,7.0,8.0,1.0,7.0,3.0,8.0,1.0,6.0,8.0,7.0,5.0,3,6,2,1,4,5,7.0,9.0,8.0,9.0,9.0,1,8.0,8.0,8.0,10.0,7.0,8.0,8.0,8.0
429,44,5.0,2,5,25.0,0,-0.29,25.0,20.0,20.0,15.0,15.0,15.0,15.0,0,6.0,7.0,9.0,7.0,9.0,3.0,5.0,4.0,24.0,3.0,1.0,3.0,1.0,9.0,1.0,8.0,7.0,8.0,8.0,10.0,6.0,7.0,8.0,1.0,7.0,3.0,8.0,1.0,6.0,8.0,7.0,5.0,2,6,1,3,5,4,7.0,9.0,8.0,9.0,9.0,1,7.0,6.0,6.0,7.0,5.0,4.0,7.0,6.0
430,44,5.0,2,6,26.0,0,0.46,23.0,20.0,20.0,20.0,15.0,15.0,10.0,0,3.0,8.0,7.0,6.0,6.0,4.0,5.0,4.0,24.0,3.0,1.0,3.0,1.0,9.0,1.0,8.0,7.0,8.0,8.0,10.0,6.0,7.0,8.0,1.0,7.0,3.0,8.0,1.0,6.0,8.0,7.0,5.0,2,4,3,1,5,6,7.0,9.0,8.0,9.0,9.0,1,8.0,7.0,7.0,8.0,7.0,7.0,9.0,7.0
431,44,5.0,2,7,27.0,0,0.44,22.0,17.0,10.0,18.0,20.0,25.0,10.0,0,1.0,3.0,4.0,2.0,2.0,1.0,1.0,4.0,24.0,3.0,1.0,3.0,1.0,9.0,1.0,8.0,7.0,8.0,8.0,10.0,6.0,7.0,8.0,1.0,7.0,3.0,8.0,1.0,6.0,8.0,7.0,5.0,2,5,3,1,4,6,7.0,9.0,8.0,9.0,9.0,1,9.0,7.0,7.0,7.0,6.0,5.0,7.0,6.0
432,44,5.0,2,9,29.0,1,-0.41,22.0,20.0,22.0,18.0,15.0,15.0,10.0,1,8.0,6.0,7.0,3.0,7.0,2.0,6.0,4.0,24.0,3.0,1.0,3.0,1.0,9.0,1.0,8.0,7.0,8.0,8.0,10.0,6.0,7.0,8.0,1.0,7.0,3.0,8.0,1.0,6.0,8.0,7.0,5.0,1,5,2,3,6,4,7.0,9.0,8.0,9.0,9.0,1,7.0,6.0,7.0,6.0,7.0,5.0,7.0,5.0
433,44,5.0,2,10,30.0,0,-0.27,23.0,10.0,20.0,20.0,20.0,20.0,10.0,0,6.0,9.0,7.0,5.0,6.0,3.0,7.0,4.0,24.0,3.0,1.0,3.0,1.0,9.0,1.0,8.0,7.0,8.0,8.0,10.0,6.0,7.0,8.0,1.0,7.0,3.0,8.0,1.0,6.0,8.0,7.0,5.0,2,6,1,3,4,5,7.0,9.0,8.0,9.0,9.0,1,7.0,7.0,7.0,7.0,6.0,7.0,8.0,7.0
434,44,5.0,2,11,31.0,0,0.0,24.0,35.0,10.0,20.0,20.0,10.0,5.0,0,4.0,6.0,7.0,5.0,8.0,5.0,5.0,4.0,24.0,3.0,1.0,3.0,1.0,9.0,1.0,8.0,7.0,8.0,8.0,10.0,6.0,7.0,8.0,1.0,7.0,3.0,8.0,1.0,6.0,8.0,7.0,5.0,3,4,1,2,6,5,7.0,9.0,8.0,9.0,9.0,1,9.0,7.0,7.0,6.0,7.0,7.0,9.0,7.0
435,44,5.0,2,12,32.0,0,-0.11,27.0,50.0,0.0,50.0,0.0,0.0,0.0,0,5.0,7.0,9.0,5.0,4.0,6.0,6.0,3.0,24.0,3.0,1.0,3.0,1.0,9.0,1.0,8.0,7.0,8.0,8.0,10.0,6.0,7.0,8.0,1.0,7.0,3.0,8.0,1.0,6.0,8.0,7.0,5.0,3,6,1,2,5,4,7.0,9.0,8.0,9.0,9.0,1,7.0,6.0,6.0,7.0,7.0,8.0,9.0,8.0
436,44,5.0,2,13,33.0,0,-0.15,30.0,30.0,20.0,30.0,10.0,0.0,10.0,0,5.0,6.0,6.0,2.0,5.0,7.0,4.0,2.0,24.0,3.0,1.0,3.0,1.0,9.0,1.0,8.0,7.0,8.0,8.0,10.0,6.0,7.0,8.0,1.0,7.0,3.0,8.0,1.0,6.0,8.0,7.0,5.0,2,4,1,3,5,6,7.0,9.0,8.0,9.0,9.0,1,6.0,7.0,7.0,6.0,6.0,8.0,6.0,6.0
437,44,5.0,2,14,34.0,0,-0.24,21.0,30.0,5.0,30.0,15.0,15.0,5.0,0,4.0,6.0,5.0,4.0,5.0,3.0,5.0,4.0,24.0,3.0,1.0,3.0,1.0,9.0,1.0,8.0,7.0,8.0,8.0,10.0,6.0,7.0,8.0,1.0,7.0,3.0,8.0,1.0,6.0,8.0,7.0,5.0,1,6,2,3,5,4,7.0,9.0,8.0,9.0,9.0,1,8.0,7.0,8.0,7.0,6.0,6.0,8.0,8.0
438,44,5.0,2,16,36.0,0,0.48,26.0,20.0,25.0,20.0,15.0,15.0,5.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,24.0,3.0,1.0,3.0,1.0,9.0,1.0,8.0,7.0,8.0,8.0,10.0,6.0,7.0,8.0,1.0,7.0,3.0,8.0,1.0,6.0,8.0,7.0,5.0,1,5,3,2,4,6,7.0,9.0,8.0,9.0,9.0,1,7.0,7.0,7.0,5.0,6.0,7.0,9.0,8.0
439,44,5.0,2,17,37.0,1,0.31,27.0,10.0,10.0,30.0,25.0,10.0,15.0,1,7.0,6.0,8.0,6.0,9.0,6.0,7.0,7.0,24.0,3.0,1.0,3.0,1.0,9.0,1.0,8.0,7.0,8.0,8.0,10.0,6.0,7.0,8.0,1.0,7.0,3.0,8.0,1.0,6.0,8.0,7.0,5.0,1,6,2,3,5,4,7.0,9.0,8.0,9.0,9.0,1,5.0,5.0,6.0,5.0,7.0,5.0,6.0,5.0
440,44,5.0,2,19,38.0,0,-0.16,23.0,50.0,10.0,20.0,10.0,10.0,0.0,0,5.0,10.0,7.0,4.0,5.0,7.0,5.0,1.0,24.0,3.0,1.0,3.0,1.0,9.0,1.0,8.0,7.0,8.0,8.0,10.0,6.0,7.0,8.0,1.0,7.0,3.0,8.0,1.0,6.0,8.0,7.0,5.0,2,4,3,1,6,5,7.0,9.0,8.0,9.0,9.0,1,7.0,6.0,6.0,7.0,6.0,5.0,7.0,6.0
441,44,5.0,2,20,39.0,0,-0.01,24.0,20.0,20.0,20.0,15.0,15.0,10.0,0,4.0,7.0,7.0,4.0,5.0,1.0,2.0,1.0,24.0,3.0,1.0,3.0,1.0,9.0,1.0,8.0,7.0,8.0,8.0,10.0,6.0,7.0,8.0,1.0,7.0,3.0,8.0,1.0,6.0,8.0,7.0,5.0,3,5,2,1,6,4,7.0,9.0,8.0,9.0,9.0,1,8.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0
442,45,6.0,2,1,21.0,0,0.01,21.0,12.0,18.0,20.0,16.0,16.0,18.0,0,6.0,8.0,8.0,6.0,8.0,4.0,5.0,2.0,28.0,6.0,2.0,6.0,3.0,9.0,7.0,3.0,6.0,8.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,3.0,7.0,7.0,1,4,2,5,6,3,7.0,8.0,6.0,8.0,7.0,1,7.0,8.0,8.0,7.0,9.0,6.0,7.0,7.0
443,45,6.0,2,2,22.0,1,-0.02,27.0,20.0,20.0,20.0,10.0,10.0,20.0,1,6.0,7.0,7.0,4.0,6.0,6.0,6.0,6.0,28.0,6.0,2.0,6.0,3.0,9.0,7.0,3.0,6.0,8.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,3.0,7.0,7.0,2,5,1,4,6,3,7.0,8.0,6.0,8.0,7.0,1,7.0,7.0,7.0,5.0,6.0,5.0,6.0,5.0
444,45,6.0,2,3,23.0,1,-0.1,21.0,10.0,20.0,40.0,10.0,10.0,10.0,1,6.0,7.0,7.0,6.0,7.0,5.0,7.0,5.0,28.0,6.0,2.0,6.0,3.0,9.0,7.0,3.0,6.0,8.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,3.0,7.0,7.0,1,5,2,4,6,3,7.0,8.0,6.0,8.0,7.0,1,7.0,8.0,7.0,6.0,6.0,6.0,7.0,7.0
445,45,6.0,2,5,25.0,0,-0.01,25.0,20.0,20.0,15.0,15.0,15.0,15.0,0,6.0,8.0,7.0,5.0,8.0,7.0,7.0,5.0,28.0,6.0,2.0,6.0,3.0,9.0,7.0,3.0,6.0,8.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,3.0,7.0,7.0,1,4,2,5,6,3,7.0,8.0,6.0,8.0,7.0,1,7.0,6.0,6.0,7.0,6.0,6.0,7.0,7.0
446,45,6.0,2,6,26.0,0,-0.06,23.0,20.0,20.0,20.0,15.0,15.0,10.0,0,4.0,7.0,6.0,1.0,4.0,3.0,2.0,2.0,28.0,6.0,2.0,6.0,3.0,9.0,7.0,3.0,6.0,8.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,3.0,7.0,7.0,2,5,1,4,6,3,7.0,8.0,6.0,8.0,7.0,1,7.0,6.0,8.0,7.0,6.0,7.0,8.0,7.0
